Signal Type,Msg,Time,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8
BCI,msg,28914.833405625,-187500.02235174447,-187500.02235174447,-159999.26298847952,-142291.65223737387,-147105.30157152435,-147135.6775922391,-145019.72735163302,-122523.79179284476
BCI,msg,28914.837722828,-187500.02235174447,-187500.02235174447,-160177.7640196996,-142516.644897061,-147373.32133928794,-147278.97462594206,-145101.73590203954,-122598.26780536983
BCI,msg,28914.841370324,-187500.02235174447,-187500.02235174447,-160276.02228832513,-142627.4648460704,-147512.88563166687,-147348.24268200906,-145131.82135007638,-122655.17534675305
BCI,msg,28914.845399625,-187500.02235174447,-187500.02235174447,-160141.55419368198,-142454.4846957308,-147309.7753298015,-147235.12050332077,-145061.8827416757,-122600.50297981537
BCI,msg,28914.849543167,-187500.02235174447,-187500.02235174447,-159993.98797678805,-142282.35391168046,-147095.44445221956,-147128.8379584358,-145013.5806219078,-122524.6188073896
BCI,msg,28914.85353937,-187500.02235174447,-187500.02235174447,-160139.09550179192,-142469.81799242712,-147316.25733569352,-147248.82212267187,-145085.26266637596,-122579.35822956065
BCI,msg,28914.857648467,-187500.02235174447,-187500.02235174447,-160273.65300341285,-142626.8613489701,-147511.63393397737,-147346.58865291937,-145130.56965238688,-122650.07914901724
BCI,msg,28914.861424614,-187500.02235174447,-187500.02235174447,-160176.7134877102,-142497.95883869636,-147362.10076357136,-147262.5013902785,-145076.5901895273,-122615.67981430053
BCI,msg,28914.86458922,-187500.02235174447,-187500.02235174447,-160000.35822395782,-142287.53951639408,-147103.78165290138,-147130.5813945033,-145011.50190967345,-122529.93852256997
BCI,msg,28914.869476591,-187500.02235174447,-187500.02235174447,-160102.77391705202,-142424.6674686274,-147260.82500944438,-147220.70362814708,-145071.42693655813,-122564.49431949787
BCI,msg,28914.873479589,-187500.02235174447,-187500.02235174447,-160271.0825528005,-142624.80498848023,-147506.33657054146,-147346.65570815274,-145134.6153181333,-122649.60976238368
BCI,msg,28914.877499102,-187500.02235174447,-187500.02235174447,-160212.63274104986,-142542.21529271785,-147412.90627871826,-147292.20685865963,-145096.17031767016,-122634.05294824278
BCI,msg,28914.881573681,-187500.02235174447,-187500.02235174447,-160022.8217271354,-142311.45588296128,-147132.61540324872,-147146.47348481102,-145019.88381384418,-122545.31652275522
BCI,msg,28914.885532797,-187500.02235174447,-187500.02235174447,-160071.43677132568,-142383.98729371873,-147210.91356407566,-147196.496688902,-145059.4464015301,-122553.65372343705
BCI,msg,28914.889449381,-187500.02235174447,-187500.02235174447,-160262.4771311852,-142614.45613079742,-147491.60677094542,-147341.96184181713,-145135.28587046693,-122646.21229722648
BCI,msg,28914.892569285,-187500.02235174447,-187500.02235174447,-160244.9310117878,-142581.93434261493,-147458.5038374071,-147319.58774561738,-145114.6999138236,-122650.70499786199
BCI,msg,28914.897404316,-187500.02235174447,-187500.02235174447,-160051.3872565493,-142344.11178161047,-147172.31210140136,-147167.17120017664,-145030.70205816056,-122562.23679330788
BCI,msg,28914.901454975,-187500.02235174447,-187500.02235174447,-160039.2279075656,-142343.32947055454,-147161.69502278508,-147170.0322234669,-145044.4260292561,-122541.18145003098
BCI,msg,28914.906881912,-187500.02235174447,-187500.02235174447,-160239.41013090732,-142588.08107234014,-147458.16856124028,-147324.63923986428,-145126.8592628073,-122633.18123020903
BCI,msg,28914.909511054,-187500.02235174447,-187500.02235174447,-160261.09132302896,-142604.3084388147,-147485.10241330892,-147332.66351612372,-145121.2042714601,-122654.25892523039
BCI,msg,28914.913561927,-187500.02235174447,-187500.02235174447,-160082.61264355335,-142381.349787873,-147218.91548859066,-147189.27707544292,-145039.50864547596,-122576.16193010354
BCI,msg,28914.917430499,-187500.02235174447,-187500.02235174447,-160019.29015151146,-142317.17792954182,-147132.16836835962,-147151.88260696921,-145031.50672096096,-122533.51480168282
BCI,msg,28914.920651492,-187500.02235174447,-187500.02235174447,-160241.95822977522,-142593.3560840316,-147462.88477932033,-147328.99783003304,-145132.38014368774,-122637.13748897762
BCI,msg,28914.925879505,-187500.02235174447,-187500.02235174447,-160349.93950723883,-142716.1342163246,-147616.77653989513,-147407.4524530712,-145169.12641157227,-122705.04208863284
BCI,msg,28914.929441592,-187500.02235174447,-187500.02235174447,-160236.99614250616,-142570.33378724265,-147445.56217736748,-147314.89387928176,-145113.62703008976,-122666.46297770298
BCI,msg,28914.933586828,-187500.02235174447,-187500.02235174447,-160094.7943442815,-142405.42261665137,-147239.4567417451,-147213.77458736594,-145066.0401661444,-122586.10845638615
BCI,msg,28914.937540167,-187500.02235174447,-187500.02235174447,-160252.8211775805,-142604.08492137014,-147475.17823877075,-147341.26893773902,-145139.44329493563,-122648.73804434993
BCI,msg,28914.942359666,-187500.02235174447,-187500.02235174447,-160354.23104217424,-142718.95053612598,-147619.90578411886,-147412.90627871826,-145170.33340577286,-122705.69028922204
BCI,msg,28914.94546239,-187500.02235174447,-187500.02235174447,-160225.84262202296,-142552.98883354533,-147425.40090386878,-147304.38855938776,-145102.6970270511,-122654.1024630192
BCI,msg,28914.948549946,-187500.02235174447,-187500.02235174447,-160056.9751926631,-142354.5500462711,-147180.11286021626,-147179.95639800507,-145042.1237995772,-122565.36603753162
BCI,msg,28914.952579151,-187500.02235174447,-187500.02235174447,-160186.03416514804,-142521.897557008,-147375.04242361098,-147288.36235861332,-145109.4025503877,-122612.61762531014
BCI,msg,28914.957465582,-187500.02235174447,-187500.02235174447,-160327.63246627242,-142687.92631482202,-147579.9855685217,-147392.40972905277,-145160.07395506787,-122687.3618587687
BCI,msg,28914.961555682,-187500.02235174447,-187500.02235174447,-160240.5277181301,-142570.93728434292,-147444.6457558448,-147315.9667630156,-145110.52013761047,-122657.96931480996
BCI,msg,28914.965591503,-187500.02235174447,-187500.02235174447,-160055.6340879958,-142348.55977875707,-147172.22269442354,-147176.67069157015,-145040.49212223198,-122567.51180499933
BCI,msg,28914.96959619,-187500.02235174447,-187500.02235174447,-160135.02748430104,-142457.79275391015,-147296.27487615048,-147247.995108127,-145088.3472071108,-122587.82954070921
BCI,msg,28914.973453225,-187500.02235174447,-187500.02235174447,-160306.35360555098,-142662.2218086984,-147547.59789080595,-147376.16001083376,-145152.72023114207,-122673.50377720641
BCI,msg,28914.976514206,-187500.02235174447,-187500.02235174447,-160256.79978809354,-142591.63499970853,-147469.9032270793,-147327.70142885463,-145116.1974807021,-122660.83033810025
BCI,msg,28914.980688723,-187500.02235174447,-187500.02235174447,-160059.45623629764,-142352.09135438103,-147180.246970683,-147174.25670316897,-145033.4289709841,-122566.37186603212
BCI,msg,28914.985515399,-187500.02235174447,-187500.02235174447,-160084.26667264305,-142396.03488398014,-147223.98933458203,-147204.9009448172,-145061.32394806432,-122561.20861306295
BCI,msg,28914.98949681,-187500.02235174447,-187500.02235174447,-160274.65883191334,-142626.50372105883,-147504.2131548182,-147349.94141458767,-145137.5210449125,-122652.4484339295
BCI,msg,28914.993577951,-187500.02235174447,-187500.02235174447,-160266.05341029805,-142605.60483999312,-147485.6165034314,-147334.25048998004,-145119.9525737706,-122660.38330321114
BCI,msg,28914.996815478,-187500.02235174447,-187500.02235174447,-160075.05775392745,-142370.44213657881,-147203.2022122386,-147183.21975269553,-145035.6864971741,-122573.03268587979
BCI,msg,28915.000589903,-187500.02235174447,-187500.02235174447,-160048.7273989591,-142351.30904332508,-147170.74747928948,-147174.65903456917,-145043.0849245888,-122545.0259500773
BCI,msg,28915.004526818,-187500.02235174447,-187500.02235174447,-160246.070950755,-142593.2666770538,-147463.24240723162,-147327.4779114101,-145125.51815813998,-122635.17053546556
BCI,msg,28915.008642996,-187500.02235174447,-187500.02235174447,-160272.91539584583,-142616.5124912873,-147498.53581172656,-147339.14552201575,-145121.6960098381,-122657.92461132105
BCI,msg,28915.012634777,-187500.02235174447,-187500.02235174447,-160096.8283530269,-142396.43721538034,-147236.3945527547,-147197.1001860023,-145039.9333286206,-122581.0793138837
BCI,msg,28915.017607964,-187500.02235174447,-187500.02235174447,-160019.1113375558,-142313.2440225177,-147126.982763646,-147148.30632785635,-145026.0305435694,-122532.21840050441
BCI,msg,28915.021642951,-187500.02235174447,-187500.02235174447,-160214.17501141728,-142554.97813880185,-147415.81200549746,-147303.1145099538,-145114.52109986797,-122619.65842481356
BCI,msg,28915.024648896,-187500.02235174447,-187500.02235174447,-160285.25355878516,-142632.53869206176,-147515.59019274596,-147350.6343186658,-145132.02251577648,-122664.205451513
BCI,msg,28915.02860138,-187500.02235174447,-187500.02235174447,-160133.73108312264,-142440.112524046,-147288.29530337994,-147225.41984622716,-145056.98770964,-122600.74884900438
BCI,msg,28915.032628155,-187500.02235174447,-187500.02235174447,-160006.54965717194,-142295.0273507866,-147106.03917909137,-147135.85640619474,-145017.71569463203,-122529.60324640313
BCI,msg,28915.036662001,-187500.02235174447,-187500.02235174447,-160175.93117665424,-142509.00060045728,-147359.44090598117,-147273.38668982824,-145098.47254734905,-122600.01124143736
BCI,msg,28915.041562169,-187500.02235174447,-187500.02235174447,-160286.97464310823,-142636.69611653045,-147519.05471313652,-147352.80243787795,-145134.503559411,-122662.64082940112
BCI,msg,28915.045567995,-187500.02235174447,-187500.02235174447,-160169.2480050621,-142483.92194317843,-147340.21840574962,-147253.1583610962,-145072.96920692554,-122618.56318933525
BCI,msg,28915.049597684,-187500.02235174447,-187500.02235174447,-160006.10262228284,-142291.89810656288,-147102.8652313787,-147133.39771430465,-145015.8828515867,-122535.81703136172
BCI,msg,28915.052850037,-187500.02235174447,-187500.02235174447,-160134.98278081213,-142459.6255969555,-147298.9123819962,-147241.758971424,-145082.75927099696,-122582.9792121624
BCI,msg,28915.056754352,-187500.02235174447,-187500.02235174447,-160284.24773028467,-142634.97503220738,-147515.63489623487,-147352.10953379984,-145136.7163821121,-122661.6573526451
BCI,msg,28915.060777419,-187500.02235174447,-187500.02235174447,-160205.32372061297,-142527.77606579973,-147392.40972905277,-147282.14857365473,-145090.56002981187,-122637.00337851088
BCI,msg,28915.064820615,-187500.02235174447,-187500.02235174447,-160018.64195092226,-142303.69982763528,-147118.75732168643,-147140.84084520827,-145018.2297847545,-122545.89766811105
BCI,msg,28915.068864645,-187500.02235174447,-187500.02235174447,-160097.70007106068,-142412.39636092144,-147241.5578057239,-147212.65700014317,-145067.8506574453,-122567.55650848825
BCI,msg,28915.073834667,-187500.02235174447,-187500.02235174447,-160275.21762552473,-142625.11791290258,-147501.55329722803,-147346.25337675255,-145136.09053326733,-122656.11412002017
BCI,msg,28915.077871073,-187500.02235174447,-187500.02235174447,-160231.9222965148,-142562.57773191665,-147432.62051732786,-147303.1592134427,-145102.76408228447,-122647.06166351578
BCI,msg,28915.080855096,-187500.02235174447,-187500.02235174447,-160036.99273312007,-142324.77752265663,-147144.52888304341,-147152.53080755842,-145022.67778190112,-122556.55945021624
BCI,msg,28915.084767306,-187500.02235174447,-187500.02235174447,-160055.52232927352,-142360.4956102962,-147178.1906101931,-147178.72705206,-145048.6281572137,-122548.8704501236
BCI,msg,28915.088835745,-187500.02235174447,-187500.02235174447,-160248.19436647827,-142594.33956078763,-147462.52715140907,-147325.71212359812,-145125.6075651178,-122639.90910529008
BCI,msg,28915.093473343,-187500.02235174447,-187500.02235174447,-160287.86871288644,-142633.72333451788,-147516.4172072908,-147349.6284901653,-145132.1119227543,-122676.02952432985
BCI,msg,28915.097713472,-187500.02235174447,-187500.02235174447,-160145.64456291732,-142457.05514634313,-147304.50031811005,-147239.1438173227,-145072.43276505862,-122620.48543935841
BCI,msg,28915.101720662,-187500.02235174447,-187500.02235174447,-160039.89845989924,-142337.33920304052,-147152.01671743594,-147165.65128155367,-145038.39105825318,-122546.38940648908
BCI,msg,28915.105898182,-187500.02235174447,-187500.02235174447,-160198.99817693213,-142533.5428158692,-147389.01226389557,-147286.97655045707,-145102.31704739537,-122611.47768634293
BCI,msg,28915.108870808,-187500.02235174447,-187500.02235174447,-160305.05720437257,-142656.18683769548,-147542.3228791145,-147364.1347723168,-145141.27613798095,-122681.66216393259
BCI,msg,28915.112818457,-187500.02235174447,-187500.02235174447,-160205.52488631307,-142529.51950186724,-147392.07445288592,-147285.34487311184,-145097.93610548213,-122652.96252405198
BCI,msg,28915.116807464,-187500.02235174447,-187500.02235174447,-160018.4184334777,-142308.37134222643,-147118.08676935278,-147146.47348481102,-145025.42704646912,-122539.32625524119
BCI,msg,28915.12086544,-187500.02235174447,-187500.02235174447,-160148.84086237443,-142472.34373955056,-147313.35160891435,-147248.03981161592,-145081.30640760736,-122584.54383427429
BCI,msg,28915.124857443,-187500.02235174447,-187500.02235174447,-160297.56936998005,-142647.9613957359,-147530.2752888531,-147359.26209202554,-145139.89032982473,-122674.17432954007
BCI,msg,28915.129698858,-187500.02235174447,-187500.02235174447,-160244.50632864313,-142576.1005373121,-147448.06557274648,-147315.05034149296,-145114.5434516124,-122672.05091381681
BCI,msg,28915.133930525,-187500.02235174447,-187500.02235174447,-160030.9130586282,-142319.77073189864,-147132.61540324872,-147155.23536863748,-145031.1267413052,-122553.40785424804
BCI,msg,28915.136834644,-187500.02235174447,-187500.02235174447,-160110.4852688891,-142423.54988140464,-147252.756029696,-147219.16135777967,-145068.7894307124,-122568.62939222211
BCI,msg,28915.140747455,-187500.02235174447,-187500.02235174447,-160286.08057333,-142633.87979672907,-147511.0080851326,-147351.10370529935,-145138.7056873686,-122666.91001259208
BCI,msg,28915.144772672,-187500.02235174447,-187500.02235174447,-160272.04367781206,-142610.25400283982,-147488.58928544394,-147335.56924290291,-145126.4569314071,-122683.38324825565
BCI,msg,28915.148835567,-187500.02235174447,-187500.02235174447,-160052.6389542388,-142344.82703743305,-147164.5783978198,-147169.5851885778,-145037.6758024306,-122568.51763349983
BCI,msg,28915.152875164,-187500.02235174447,-187500.02235174447,-160067.34640209036,-142370.6433022789,-147189.72411033203,-147184.62791259622,-145048.2258258135,-122546.67997916699
BCI,msg,28915.157737902,-187500.02235174447,-187500.02235174447,-160263.81823585252,-142607.32592431616,-147478.6204074169,-147333.46817892411,-145128.62505061927,-122650.97321879545
BCI,msg,28915.161820462,-187500.02235174447,-187500.02235174447,-160290.84149489898,-142633.25394788434,-147515.54548925706,-147349.74024888757,-145134.34709719982,-122688.18887331354
BCI,msg,28915.165033275,-187500.02235174447,-187500.02235174447,-160084.1325621763,-142381.57330531758,-147210.13125301973,-147191.75811907748,-145048.4269915136,-122586.80136046426
BCI,msg,28915.1688433,-187500.02235174447,-187500.02235174447,-160030.15309931673,-142325.11279882345,-147134.85057769425,-147154.27424362593,-145030.00915408245,-122528.28449348027
